"url","reason","publication","other_publications"
"https://clinicaltrials.gov/show/NCT01521780","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01521936","Lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01522300","No more inclusions since august 2013","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01522443","Stopped after the outcome of cabozantinib Phase 3 CRPC study XL184-307.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01522612","poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01523639","Prematurely due to slow recruitment (07/08/2013). Newly defined study end=LPLV=05/11/2013.
    ABCSG guaranteed completed treatment period for ethical reasons.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01525329","study drug no longer available in the United States","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01525446","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01525706","Poor recruitment","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01525745","Local IRB decision due to poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01525927","Principal Investigator left institution. IRB approval lapsed.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01526837","Investigators decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01526928","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01527292","Unable to enroll","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01528137","Negative data from another trial led to termination of this trial by sponsor.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01528345","Slow and low enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01528501","medical/ethical reasons","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01529307","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01531205","low accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01531712","Due to a low recruitment rate since start of recruitment period.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01531764","The recruitment was discontinued because of failure to meet expected enrolment goals","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01532232","Lack of accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01532362","Drug sponsor stopped drug manufacture due to toxicity issues from other studies","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01532453","For futility reasons and potential ""loss of chance"" for MD 3511356 group","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01532635","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01532804","too slow recruiting","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01532960","Futility for immune responses to the vaccine. Also, a component of study drug was in short
    supply.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01533207","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01533376","No reason provided","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01533753","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01533948","low accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01534143","Data was not collected, because funding was unavailable to continue study.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01534455","very slow patient recruitment and concerns about the actuality of the study design","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01534949","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01535157","drug combination not providing any efficacy. Will use this data in opening new trial","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01536067","funding was withdrawn","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01536782","PI left the company","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01537861","Unexpected toxicity (2 early deaths)","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01538901","prolonged recruitment phase","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01539018","After interim results data showed no evidence of a difference between both groups","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01539187","Investigational device changes","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01539291","No reason provided","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01540344","Slow recruitment.","Citations are listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01541072","Number of enrolled patients was insufficient during planned inclusion time.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01541358","Low accrual and no funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01542047","Low rate of accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01542255","Low accrual not allowing to support statistical endpoints","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01542684","Slow Accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01543048","Lack of recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01543126","it's too slow to enroll suitable patients into this study","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01543464","Diminished rectruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01543607","Lack of enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01543802","slow recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01544452","Lack of MR scanning capacity","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01545141","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT01545518","Futility criteria, unable for Phase 2 of study, & phase 1 was terminated.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT01545648","Low Accrual","No citations listed","No documents listed"
